2025-04-11T23:11:29.714317480+00:00,1564.28
2025-04-11T23:11:39.938823602+00:00,1564.28
2025-04-11T23:12:51.381695055+00:00,1563.92
2025-04-11T23:13:01.688433417+00:00,1563.92
2025-04-11T23:13:11.905902862+00:00,1563.92
2025-04-11T23:14:23.517094544+00:00,1563.91
2025-04-11T23:15:35.068753685+00:00,1563.52
2025-04-11T23:18:26.537607662+00:00,1563.22
2025-04-11T23:18:38.761891247+00:00,1563.22
2025-04-11T23:18:50.912462187+00:00,1563.22
2025-04-11T23:19:03.093534440+00:00,1563.22
2025-04-11T23:19:15.274813500+00:00,1563.22
2025-04-11T23:19:27.493049564+00:00,1562.97
2025-04-11T23:19:39.678003937+00:00,1562.97
2025-04-11T23:19:51.871699007+00:00,1562.97
2025-04-11T23:20:04.044558702+00:00,1562.97
2025-04-11T23:20:42.904023910+00:00,1561.86
2025-04-11T23:20:55.094821832+00:00,1561.86
2025-04-11T23:21:07.292397999+00:00,1561.86
2025-04-11T23:21:19.455947351+00:00,1561.86
2025-04-11T23:21:31.655549627+00:00,1561.86
2025-04-11T23:23:45.953963351+00:00,1560.84
2025-04-11T23:23:58.176153700+00:00,1560.84
2025-04-11T23:24:51.462414655+00:00,1560.55
2025-04-11T23:25:03.677799460+00:00,1560.55
2025-04-11T23:25:15.862959586+00:00,1560.55
2025-04-11T23:25:28.045480393+00:00,1560.55
2025-04-11T23:25:40.259015528+00:00,1560.55
2025-04-11T23:25:52.493722613+00:00,1560.53
2025-04-11T23:26:04.681574312+00:00,1560.53
2025-04-11T23:26:16.876871627+00:00,1560.53
2025-04-11T23:26:29.095418742+00:00,1560.53
2025-04-11T23:26:41.264208576+00:00,1560.53
2025-04-11T23:26:53.565178505+00:00,1560.54
2025-04-11T23:27:05.765392464+00:00,1560.54
2025-04-11T23:27:17.955604374+00:00,1560.54
2025-04-11T23:27:30.148394103+00:00,1560.54
2025-04-11T23:27:42.361341283+00:00,1560.54
2025-04-11T23:27:54.586090753+00:00,1560.49
2025-04-11T23:28:06.950741306+00:00,1560.49
2025-04-11T23:28:19.207756509+00:00,1560.49
2025-04-11T23:28:31.462685644+00:00,1560.49
2025-04-11T23:28:43.654767442+00:00,1560.49
2025-04-11T23:28:55.888421195+00:00,1560.38
2025-04-11T23:29:08.090420491+00:00,1560.38
