2025-04-11T23:23:48.089423696+00:00,5363.35986328125
2025-04-11T23:24:00.300994246+00:00,5363.35986328125
2025-04-11T23:24:53.627059554+00:00,5363.35986328125
2025-04-11T23:25:05.797891168+00:00,5363.35986328125
2025-04-11T23:25:17.982998726+00:00,5363.35986328125
2025-04-11T23:25:30.174748265+00:00,5363.35986328125
2025-04-11T23:25:42.375584886+00:00,5363.35986328125
2025-04-11T23:25:54.623058454+00:00,5363.35986328125
2025-04-11T23:26:06.816604582+00:00,5363.35986328125
2025-04-11T23:26:19.021945503+00:00,5363.35986328125
2025-04-11T23:26:31.209759643+00:00,5363.35986328125
2025-04-11T23:26:43.456175226+00:00,5363.35986328125
2025-04-11T23:26:55.700125462+00:00,5363.35986328125
2025-04-11T23:27:07.889877495+00:00,5363.35986328125
2025-04-11T23:27:20.070829006+00:00,5363.35986328125
2025-04-11T23:27:32.275605483+00:00,5363.35986328125
2025-04-11T23:27:44.477730365+00:00,5363.35986328125
2025-04-11T23:27:56.877573286+00:00,5363.35986328125
2025-04-11T23:28:09.142654368+00:00,5363.35986328125
2025-04-11T23:28:21.396513306+00:00,5363.35986328125
2025-04-11T23:28:33.574529089+00:00,5363.35986328125
2025-04-11T23:28:45.771342773+00:00,5363.35986328125
2025-04-11T23:28:58.016221239+00:00,5363.35986328125
2025-04-11T23:29:10.210086675+00:00,5363.35986328125
